pokemon_id,name,descripction,hp,attack,defense,special-attack,special-defense,speed,img
814,raboot,La altura del pokemon 0.6 m y su peso es 9.0 kg,65,86,60,55,60,94,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/814.png
815,cinderace,La altura del pokemon 1.4 m y su peso es 33.0 kg,80,116,75,65,75,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/815.png
816,sobble,La altura del pokemon 0.3 m y su peso es 4.0 kg,50,40,40,70,40,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/816.png
817,drizzile,La altura del pokemon 0.7 m y su peso es 11.5 kg,65,60,55,95,55,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/817.png
818,inteleon,La altura del pokemon 1.9 m y su peso es 45.2 kg,70,85,65,125,65,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/818.png
819,skwovet,La altura del pokemon 0.3 m y su peso es 2.5 kg,70,55,55,35,35,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/819.png
820,greedent,La altura del pokemon 0.6 m y su peso es 6.0 kg,120,95,95,55,75,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/820.png
821,rookidee,La altura del pokemon 0.2 m y su peso es 1.8 kg,38,47,35,33,35,57,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/821.png
822,corvisquire,La altura del pokemon 0.8 m y su peso es 16.0 kg,68,67,55,43,55,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/822.png
823,corviknight,La altura del pokemon 2.2 m y su peso es 75.0 kg,98,87,105,53,85,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/823.png
824,blipbug,La altura del pokemon 0.4 m y su peso es 8.0 kg,25,20,20,25,45,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/824.png
825,dottler,La altura del pokemon 0.4 m y su peso es 19.5 kg,50,35,80,50,90,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/825.png
826,orbeetle,La altura del pokemon 0.4 m y su peso es 40.8 kg,60,45,110,80,120,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/826.png
827,nickit,La altura del pokemon 0.6 m y su peso es 8.9 kg,40,28,28,47,52,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/827.png
828,thievul,La altura del pokemon 1.2 m y su peso es 19.9 kg,70,58,58,87,92,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/828.png
829,gossifleur,La altura del pokemon 0.4 m y su peso es 2.2 kg,40,40,60,40,60,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/829.png
830,eldegoss,La altura del pokemon 0.5 m y su peso es 2.5 kg,60,50,90,80,120,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/830.png
831,wooloo,La altura del pokemon 0.6 m y su peso es 6.0 kg,42,40,55,40,45,48,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/831.png
832,dubwool,La altura del pokemon 1.3 m y su peso es 43.0 kg,72,80,100,60,90,88,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/832.png
833,chewtle,La altura del pokemon 0.3 m y su peso es 8.5 kg,50,64,50,38,38,44,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/833.png
834,drednaw,La altura del pokemon 1.0 m y su peso es 115.5 kg,90,115,90,48,68,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/834.png
835,yamper,La altura del pokemon 0.3 m y su peso es 13.5 kg,59,45,50,40,50,26,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/835.png
836,boltund,La altura del pokemon 1.0 m y su peso es 34.0 kg,69,90,60,90,60,121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/836.png
837,rolycoly,La altura del pokemon 0.3 m y su peso es 12.0 kg,30,40,50,40,50,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/837.png
838,carkol,La altura del pokemon 1.1 m y su peso es 78.0 kg,80,60,90,60,70,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/838.png
839,coalossal,La altura del pokemon 2.8 m y su peso es 310.5 kg,110,80,120,80,90,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/839.png
840,applin,La altura del pokemon 0.2 m y su peso es 0.5 kg,40,40,80,40,40,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/840.png
841,flapple,La altura del pokemon 0.3 m y su peso es 1.0 kg,70,110,80,95,60,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/841.png
842,appletun,La altura del pokemon 0.4 m y su peso es 13.0 kg,110,85,80,100,80,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/842.png
843,silicobra,La altura del pokemon 2.2 m y su peso es 7.6 kg,52,57,75,35,50,46,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/843.png
844,sandaconda,La altura del pokemon 3.8 m y su peso es 65.5 kg,72,107,125,65,70,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/844.png
845,cramorant,La altura del pokemon 0.8 m y su peso es 18.0 kg,70,85,55,85,95,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/845.png
846,arrokuda,La altura del pokemon 0.5 m y su peso es 1.0 kg,41,63,40,40,30,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/846.png
847,barraskewda,La altura del pokemon 1.3 m y su peso es 30.0 kg,61,123,60,60,50,136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/847.png
848,toxel,La altura del pokemon 0.4 m y su peso es 11.0 kg,40,38,35,54,35,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/848.png
849,toxtricity-amped,La altura del pokemon 1.6 m y su peso es 40.0 kg,75,98,70,114,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/849.png
850,sizzlipede,La altura del pokemon 0.7 m y su peso es 1.0 kg,50,65,45,50,50,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/850.png
851,centiskorch,La altura del pokemon 3.0 m y su peso es 120.0 kg,100,115,65,90,90,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/851.png
852,clobbopus,La altura del pokemon 0.6 m y su peso es 4.0 kg,50,68,60,50,50,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/852.png
853,grapploct,La altura del pokemon 1.6 m y su peso es 39.0 kg,80,118,90,70,80,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/853.png
854,sinistea,La altura del pokemon 0.1 m y su peso es 0.2 kg,40,45,45,74,54,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/854.png
855,polteageist,La altura del pokemon 0.2 m y su peso es 0.4 kg,60,65,65,134,114,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/855.png
856,hatenna,La altura del pokemon 0.4 m y su peso es 3.4 kg,42,30,45,56,53,39,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/856.png
857,hattrem,La altura del pokemon 0.6 m y su peso es 4.8 kg,57,40,65,86,73,49,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/857.png
858,hatterene,La altura del pokemon 2.1 m y su peso es 5.1 kg,57,90,95,136,103,29,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/858.png
859,impidimp,La altura del pokemon 0.4 m y su peso es 5.5 kg,45,45,30,55,40,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/859.png
860,morgrem,La altura del pokemon 0.8 m y su peso es 12.5 kg,65,60,45,75,55,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/860.png
861,grimmsnarl,La altura del pokemon 1.5 m y su peso es 61.0 kg,95,120,65,95,75,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/861.png
862,obstagoon,La altura del pokemon 1.6 m y su peso es 46.0 kg,93,90,101,60,81,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/862.png
863,perrserker,La altura del pokemon 0.8 m y su peso es 28.0 kg,70,110,100,50,60,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/863.png
864,cursola,La altura del pokemon 1.0 m y su peso es 0.4 kg,60,95,50,145,130,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/864.png
865,sirfetchd,La altura del pokemon 0.8 m y su peso es 117.0 kg,62,135,95,68,82,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/865.png
866,mr-rime,La altura del pokemon 1.5 m y su peso es 58.2 kg,80,85,75,110,100,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/866.png
867,runerigus,La altura del pokemon 1.6 m y su peso es 66.6 kg,58,95,145,50,105,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/867.png
868,milcery,La altura del pokemon 0.2 m y su peso es 0.3 kg,45,40,40,50,61,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/868.png
869,alcremie,La altura del pokemon 0.3 m y su peso es 0.5 kg,65,60,75,110,121,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/869.png
870,falinks,La altura del pokemon 3.0 m y su peso es 62.0 kg,65,100,100,70,60,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/870.png
871,pincurchin,La altura del pokemon 0.3 m y su peso es 1.0 kg,48,101,95,91,85,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/871.png
872,snom,La altura del pokemon 0.3 m y su peso es 3.8 kg,30,25,35,45,30,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/872.png
873,frosmoth,La altura del pokemon 1.3 m y su peso es 42.0 kg,70,65,60,125,90,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/873.png
874,stonjourner,La altura del pokemon 2.5 m y su peso es 520.0 kg,100,125,135,20,20,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/874.png
875,eiscue-ice,La altura del pokemon 1.4 m y su peso es 89.0 kg,75,80,110,65,90,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/875.png
876,indeedee-male,La altura del pokemon 0.9 m y su peso es 28.0 kg,60,65,55,105,95,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/876.png
877,morpeko-full-belly,La altura del pokemon 0.3 m y su peso es 3.0 kg,58,95,58,70,58,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/877.png
878,cufant,La altura del pokemon 1.2 m y su peso es 100.0 kg,72,80,49,40,49,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/878.png
879,copperajah,La altura del pokemon 3.0 m y su peso es 650.0 kg,122,130,69,80,69,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png
880,dracozolt,La altura del pokemon 1.8 m y su peso es 190.0 kg,90,100,90,80,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png
881,arctozolt,La altura del pokemon 2.3 m y su peso es 150.0 kg,90,100,90,90,80,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png
882,dracovish,La altura del pokemon 2.3 m y su peso es 215.0 kg,90,90,100,70,80,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png
883,arctovish,La altura del pokemon 2.0 m y su peso es 175.0 kg,90,90,100,80,90,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png
884,duraludon,La altura del pokemon 1.8 m y su peso es 40.0 kg,70,95,115,120,50,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png
885,dreepy,La altura del pokemon 0.5 m y su peso es 2.0 kg,28,60,30,40,30,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png
886,drakloak,La altura del pokemon 1.4 m y su peso es 11.0 kg,68,80,50,60,50,102,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png
887,dragapult,La altura del pokemon 3.0 m y su peso es 50.0 kg,88,120,75,100,75,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png
888,zacian,La altura del pokemon 2.8 m y su peso es 110.0 kg,92,130,115,80,115,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png
889,zamazenta,La altura del pokemon 2.9 m y su peso es 210.0 kg,92,130,115,80,115,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png
890,eternatus,La altura del pokemon 20.0 m y su peso es 950.0 kg,140,85,95,145,95,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png
891,kubfu,La altura del pokemon 0.6 m y su peso es 12.0 kg,60,90,60,53,50,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png
892,urshifu-single-strike,La altura del pokemon 1.9 m y su peso es 105.0 kg,100,130,100,63,60,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png
893,zarude,La altura del pokemon 1.8 m y su peso es 70.0 kg,105,120,105,70,95,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png
894,regieleki,La altura del pokemon 1.2 m y su peso es 145.0 kg,80,100,50,100,50,200,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png
895,regidrago,La altura del pokemon 2.1 m y su peso es 200.0 kg,200,100,50,100,50,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png
896,glastrier,La altura del pokemon 2.2 m y su peso es 800.0 kg,100,145,130,65,110,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png
897,spectrier,La altura del pokemon 2.0 m y su peso es 44.5 kg,100,65,60,145,80,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png
898,calyrex,La altura del pokemon 1.1 m y su peso es 7.7 kg,100,80,80,80,80,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png
899,wyrdeer,La altura del pokemon 1.8 m y su peso es 95.1 kg,103,105,72,105,75,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png
900,kleavor,La altura del pokemon 1.8 m y su peso es 89.0 kg,70,135,95,45,70,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png
901,ursaluna,La altura del pokemon 2.4 m y su peso es 290.0 kg,130,140,105,45,80,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png
902,basculegion-male,La altura del pokemon 3.0 m y su peso es 110.0 kg,120,112,65,80,75,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png
903,sneasler,La altura del pokemon 1.3 m y su peso es 43.0 kg,80,130,60,40,80,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png
904,overqwil,La altura del pokemon 2.5 m y su peso es 60.5 kg,85,115,95,65,65,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png
905,enamorus-incarnate,La altura del pokemon 1.6 m y su peso es 48.0 kg,74,115,70,135,80,106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png
906,sprigatito,La altura del pokemon 0.4 m y su peso es 4.1 kg,40,61,54,45,45,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png
907,floragato,La altura del pokemon 0.9 m y su peso es 12.2 kg,61,80,63,60,63,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png
